Gene,Variation
PPFIA1,0.19783548695374414
PPFIBP1,0.20645926223440664
PPFIBP2,0.25747957688461615
PPHLN1,0.18397590537194497
PPIA,0.17155017809674133
PPIB,0.2203218990599349
PPID,0.1923590433465913
PPIE,0.23070247881571898
PPIF,0.35672967534724864
PPIG,0.18164841842277452
PPIH,0.2370365371147434
PPIL1,0.22425423007721176
PPIL2,0.1437302302678433
PPIL3,0.1924812719901901
PPIL4,0.19466329380144415
PPL,0.3653905032287623
PPM1A,0.1272693745924842
PPM1B,0.13010002518541647
PPM1F,0.18779892537390486
PPM1G,0.19423268029898308
PPME1,0.15390643926950592
PPOX,0.17666440198840583
PPP1CA,0.17162642005268125
PPP1CB,0.11778063690212201
PPP1CC,0.21163874298536242
PPP1R10,0.18532159464466172
PPP1R12A,0.14138300182366068
PPP1R12C,0.2742557861994418
PPP1R18,0.28358639817592046
PPP1R2,0.19788824495514168
PPP1R21,0.1421835908025983
PPP1R7,0.1557382228327
PPP1R8,0.13625025780303207
PPP1R9B,0.21313576121865246
PPP2CA,0.17880743727008166
PPP2R1A,0.10206345354575912
PPP2R2A,0.2337598544690396
PPP2R5D,0.21771734026387285
PPP2R5E,0.16901596056534535
PPP3CA,0.19139648162967898
PPP3R1,0.16944805028741244
PPP4C,0.13204270465070375
PPP4R1,0.1776361129759067
PPP4R2,0.17024666654469628
PPP4R3A,0.2016000884342254
PPP4R3B,0.2342195537450265
PPP5C,0.18217283778000604
PPP6C,0.1164428904386048
PPP6R1,0.1534837284800328
PPP6R3,0.1242595600671343
PPT1,0.4404432725056499
PPWD1,0.14667294867400935
PQBP1,0.11731723948128243
PRCC,0.15900557828991618
PRCP,0.2888074859920573
PRDX1,0.19164732400155246
PRDX2,0.33549982902726194
PRDX3,0.19902601443615364
PRDX4,0.2199068697426901
PRDX5,0.31319458410187334
PRDX6,0.248564636195188
PREB,0.142408547503779
PRELP,0.6040490242118727
PREP,0.23904113392957244
PREPL,0.16548696480925687
PREX1,0.23389379769323604
PRKAA1,0.14876373411604443
PRKACA,0.19541379747002577
PRKAG1,0.2210922919927947
PRKAR1A,0.1807343990652382
PRKAR2A,0.13760542183271973
PRKAR2B,0.39636367376598436
PRKCA,0.3444490372518463
PRKCD,0.19111659845887569
PRKCI,0.21767292182655895
PRKCSH,0.24997765096892438
PRKD2,0.16509383060335375
PRKDC,0.14593844076893547
PRKG1,0.3714743884401351
PRKRA,0.16244519850800715
PRKRIP1,0.17713252143992578
PRMT1,0.1623317737862165
PRMT3,0.24489600893899516
PRMT5,0.1979646240143788
PRNP,0.29344458961786535
PROS1,0.35937512991262005
PRPF18,0.22543538941693736
PRPF19,0.11147027926078415
PRPF3,0.13339107250799673
PRPF31,0.12002368569420963
PRPF38A,0.17171302423614698
PRPF39,0.11441207635417314
PRPF4,0.1373007942367814
PRPF40A,0.12443619663192781
PRPF4B,0.1551618456189305
PRPF6,0.1221711106943702
PRPF8,0.12352649854871793
PRPS1,0.2754516225565542
PRPS2,0.23023527361191676
PRPSAP1,0.18367059254104967
PRPSAP2,0.1450274786519024
PRRC1,0.15786609608420862
PRRC2A,0.16227204756035518
PRRC2C,0.1141007975210418
PRSS8,0.34594082313989843
PRTN3,0.550601117740207
PRUNE1,0.29680340009850886
PSAP,0.2960779773751766
PSAT1,0.3965827958457684
PSIP1,0.3263409120017612
PSMA1,0.09588248503224081
PSMA2,0.10659190034913762
PSMA3,0.10212012034040459
PSMA4,0.11604234554522624
PSMA5,0.09283538464259214
PSMA6,0.1107642678797039
PSMA7,0.0954149927700346
PSMB1,0.08559348452010014
PSMB10,0.3071935592544721
PSMB2,0.09984280120810014
PSMB3,0.1340401722232511
PSMB4,0.11158414430886626
PSMB5,0.30915157725097386
PSMB6,0.27517431922009167
PSMB7,0.18216783427516064
PSMB8,0.19953615733119792
PSMB9,0.2419280325926854
PSMC1,0.08911601515563182
PSMC2,0.08857111221025483
PSMC3,0.07837678478907485
PSMC4,0.0820894155565376
PSMC5,0.0719547029309335
PSMC6,0.07930091123646855
PSMD1,0.07847989856139423
PSMD10,0.20220743342198277
PSMD11,0.09303772972369359
PSMD12,0.1055289551556849
PSMD13,0.09956232094246069
PSMD14,0.10272789814450373
PSMD2,0.1097834715251076
PSMD3,0.09543397467707306
PSMD4,0.08506623135352205
PSMD5,0.19260378790448784
PSMD6,0.0959245575482054
PSMD7,0.09550048551796772
PSMD8,0.11678427716894468
PSMD9,0.14416282542261655
PSME1,0.3100008352772131
PSME2,0.3090695065041591
PSME3,0.17974404795467672
PSMG1,0.2086507323067475
PSMG2,0.22406041476270772
PSPC1,0.25702938990085006
PSPH,0.322750429847084
PTBP1,0.11088605411622587
PTBP2,0.6412979516673624
PTBP3,0.16904679702433303
PTDSS1,0.2812653276673734
PTER,0.281503933471382
PTGES2,0.22117704175433786
PTGES3,0.20570538674196143
PTGFRN,0.22231733119194716
PTGIS,0.5203344221227157
PTGR1,0.30901969747038127
PTGR2,0.3108418867017668
PTGS1,0.3633349846744512
PTK2,0.1921072065512802
PTK7,0.20401117780106798
PTMA,0.30226888714137856
PTMS,0.3034174065855682
PTPA,0.19311102244262449
PTPN1,0.1659182341422495
PTPN11,0.16182148229864854
PTPN12,0.12387745794739402
PTPN2,0.1653521823698757
PTPN23,0.09875690039009108
PTPN6,0.2279370823001251
PTPN9,0.16181947218664888
PTPRA,0.16624977022728354
PTPRC,0.3483426517471473
PTPRF,0.24712911231941848
PTPRG,0.2312652644856115
PTPRK,0.23098401121334214
PTRH1,0.2727321267358088
PTRH2,0.20707862572252034
PTRHD1,0.22008084260915126
PUDP,0.245407150157678
PUF60,0.14315319299955195
PUM1,0.14409985468325617
PUM2,0.14681505304564066
PUM3,0.183078913080765
PURA,0.28039473979473767
PURB,0.24242336036310075
PUS1,0.24272788310441912
PUS7,0.2238387359021107
PWP1,0.18221397299855255
PWP2,0.15262829959938098
PXDN,0.26534365220876066
PXN,0.16671854715791748
PYCARD,0.3136058090092817
PYCR1,0.2922285745726489
PYCR2,0.30834901669738224
PYCR3,0.24546149952916485
PYGB,0.2741681565350594
PYGL,0.26456247544983047
PYM1,0.2187557542699177
QARS,0.11526824395514784
QDPR,0.18577456053490676
QKI,0.154119997852006
QPRT,0.4659423880128264
QRICH1,0.1818539676532346
QSOX1,0.29609457427172287
QTRT2,0.15990059988694927
RAB10,0.16629587271800486
RAB11B,0.13985421210130197
RAB12,0.2417205880085691
RAB13,0.1770021164180257
RAB14,0.1333954291433948
RAB18,0.17219203476324227
RAB1A,0.14853895761293487
RAB1B,0.20370440469732193
RAB21,0.18854923982255112
RAB22A,0.14245944778517658
RAB23,0.25844746314430145
RAB2A,0.16785001974701075
RAB2B,0.200043961234898
RAB31,0.2469610233925962
RAB32,0.2386565992868689
RAB34,0.35455870136372203
RAB35,0.16335602946955918
RAB3D,0.33098041007114165
RAB3GAP1,0.11412532901340035
RAB3GAP2,0.11767797222942931
RAB43,0.22119179691269222
RAB4A,0.23132226907050366
RAB5A,0.13032934180590183
RAB5B,0.16839958741080666
RAB5C,0.1198852936452437
RAB6A,0.17864296450341868
RAB7A,0.12310225526653272
RAB8A,0.24540005714938298
RAB9A,0.18093600506714327
RABEP1,0.12832079330844065
RABEP2,0.15589222467384783
RABGAP1,0.20501961920691875
RABGEF1,0.11273127484983192
RABGGTA,0.15300541747728677
RABGGTB,0.2037197355945461
RABL2A,0.2869646705452304
RABL3,0.16500113542724354
RABL6,0.19212999632164063
RAC1,0.11641850792590731
RACK1,0.10695332586796326
RAD21,0.12368652061975959
RAD23A,0.24153216499756772
RAD23B,0.18760489456044083
RAD50,0.17660944513923182
RAE1,0.1103990118670552
RAI1,0.14835234944657127
RAI14,0.21989466403611305
RALA,0.1721282856404473
RALB,0.22776434519693123
RALBP1,0.18479927417051115
RALGAPA2,0.21646920802909822
RALGAPB,0.1619608933009286
RALY,0.18316072474534495
RAN,0.1759196817258013
RANBP1,0.23802484235676163
RANBP2,0.10697661990484258
RANBP3,0.1541568296032498
RANGAP1,0.11098168809649298
RAP1GDS1,0.16518220371983072
RAP2B,0.2438012426398725
RARRES2,0.38455754005586607
RARS,0.1216655096941046
RARS2,0.2514173401121768
RAVER1,0.14786426788908383
RB1,0.29237372462430006
RBBP4,0.1503155811511721
RBBP5,0.12376069220162624
RBBP6,0.14231680421626594
RBBP7,0.17971571917563606
RBBP9,0.29618220223425434
RBCK1,0.1740505085054749
RBFOX2,0.2629704208469056
RBKS,0.4198899273983201
RBM10,0.11937899139716827
RBM12,0.12315345883376697
RBM12B,0.1339616437852983
RBM14,0.10535773914016489
RBM15,0.13458451556082818
RBM17,0.11923924045222337
RBM19,0.2445164073153457
RBM22,0.13401775947713374
RBM25,0.10618999505985416
RBM26,0.16902402224132368
RBM27,0.1491851777367284
RBM28,0.21362139081300807
RBM3,0.21907869062421678
RBM33,0.15102902142325877
RBM34,0.18221278890185383
RBM38,0.2691687895687995
RBM39,0.13278691049972335
RBM42,0.29967827353427684
RBM47,0.18079662498669177
RBM4B,0.1399519133442856
RBM6,0.14158259668177262
RBM8A,0.1730172031304357
RBMS1,0.18431635662604207
RBMX,0.1608053646426539
RBMXL1,0.2909017818215324
RBP1,0.4088464660526119
RBP4,0.49036789372528555
RCC1,0.2046232190336254
RCC2,0.21002499250712148
RCN1,0.19852959586580834
RCN2,0.3313232447588814
RCN3,0.41579705431627895
RCOR3,0.21672008994721811
RDH11,0.22141762649152255
RDH13,0.24709893771034147
RDH14,0.16696862074109925
RDX,0.18616882662255319
RECQL,0.17656858578386594
REEP3,0.20455061172445393
REEP5,0.22334609430855046
RELA,0.12525437732796205
REPS1,0.22414515661480672
RER1,0.16278985636656212
RETSAT,0.24421252429871101
REXO2,0.2623191944447861
REXO4,0.24584891973801273
RFC1,0.16203124207562047
RFC2,0.1995647094222187
RFC3,0.1559570678771347
RFC4,0.20115030852668503
RFC5,0.20028272654922405
RFT1,0.227077695462512
RFTN1,0.21578615716663901
RGL2,0.15749594965958594
RGS10,0.321297564031406
RHEB,0.27179259018569324
RHOA,0.1559769100594374
RHOC,0.17882396681438184
RHOG,0.1906147340553372
RHOT1,0.19223052126207693
RHOT2,0.15514714509213845
RHPN2,0.3505528248584957
RIC8A,0.21000247126210767
RICTOR,0.12244910336716844
RIDA,0.33814940034498864
RIF1,0.172465631834916
RING1,0.14830312028276557
RIOX2,0.2272332792941913
RIPK1,0.1466226528281489
RIPK2,0.17697103742758175
RMDN1,0.30622071777366466
RMDN3,0.206439191214809
RNASEH2A,0.2127884992192535
RNASEH2B,0.2897233007083596
RNASET2,0.42193126927181046
RNF114,0.2247674179689329
RNF123,0.17841228844863136
RNF14,0.1932494981217932
RNF20,0.14374686401599746
RNF213,0.25684076738751327
RNF214,0.15757200257711776
RNF31,0.16072199585578964
RNF40,0.12500283132631881
RNGTT,0.2117650776693713
RNH1,0.20831533667778385
RNMT,0.19516256556584696
RNPEP,0.17252758071689284
RNPS1,0.11760600961867108
ROCK1,0.14986933228698068
ROCK2,0.16321315107619766
RP2,0.166866903416267
RPA1,0.17902475427930542
RPA2,0.1950771414598805
RPA3,0.18452031999096327
RPAP1,0.19130289280068888
RPAP3,0.17309098807936993
RPE,0.22498178603681832
RPF2,0.21001195795831404
RPIA,0.18877060108761812
RPL10,0.09746016109657324
RPL10A,0.08970297617043364
RPL11,0.09067891529899043
RPL12,0.07811965587560053
RPL13,0.10747883001678325
RPL13A,0.09251651798693356
RPL14,0.11176525348989513
RPL15,0.15056862886590802
RPL17,0.09201485832591039
RPL18,0.08194171893138782
RPL18A,0.10321131286291858
RPL19,0.12824873838509251
RPL21,0.1035383311092863
RPL22,0.11990867382598577
RPL23,0.07954475023753621
RPL23A,0.0949331989926236
RPL24,0.11384286743974573
RPL26,0.16845715024039729
RPL27,0.09508043715394524
RPL27A,0.106110146060373
RPL28,0.11686921318759905
RPL29,0.14719553298297072
RPL3,0.09312401920980906
RPL30,0.07658598048732906
RPL31,0.13595821900583532
RPL32,0.08426985604032053
RPL34,0.11142440018366738
RPL35,0.16153629342455517
RPL35A,0.11470059540911817
RPL36,0.14172482686824325
RPL36A,0.15216917322595622
RPL37,0.5252165475382045
RPL37A,0.08729733723306768
RPL38,0.10542270426036415
RPL4,0.0813425339277816
RPL5,0.08101456068868079
RPL6,0.08922369300950901
RPL7,0.09720437966199538
RPL7A,0.07405286044026035
RPL7L1,0.18007242830262568
RPL8,0.0804840409515929
RPL9,0.07398777050260068
RPLP0,0.08033526085853115
RPLP1,0.11019596600857501
RPLP2,0.0982154559113125
RPN1,0.13150547696450612
RPN2,0.10933379012441743
RPP30,0.13233674028421114
RPRD1A,0.32044492222393167
RPRD1B,0.2563109367192355
RPRD2,0.1992309853153876
RPS10,0.09190012582095243
RPS11,0.08709138357147939
RPS12,0.11090136848379252
RPS13,0.08392450375970469
RPS14,0.0683967759063777
RPS15A,0.08347810849694288
RPS16,0.11951873071128853
RPS17,0.09143149506984566
RPS18,0.08807697897748264
RPS19,0.0999975569486736
RPS2,0.08901006110062384
RPS20,0.14260677694947085
RPS21,0.09574665762706176
RPS23,0.09575961604537075
RPS24,0.11006288655338937
RPS25,0.09896762505811074
RPS26,0.10168479449916455
RPS27,0.09224463618840964
RPS27A,0.10294264928121352
RPS28,0.12462734476072661
RPS3,0.07820908004439021
RPS3A,0.07210847250246984
RPS4X,0.08494268077669052
RPS5,0.0941162383817202
RPS6,0.08684053828767788
RPS6KA1,0.2401282034834406
RPS6KA3,0.1893137312627708
RPS6KA5,0.2760464270707385
RPS7,0.15371617309365435
RPS8,0.09553511438176046
RPS9,0.1071842690226809
RPSA,0.07741217006905293
RPTOR,0.1504728129487159
RRAGC,0.1852528087436398
RRAS,0.2718243318677779
RRAS2,0.24605182808213716
RRBP1,0.18141750841402096
RRM1,0.340526461359666
RRM2,0.3312787517362856
RRM2B,0.3578757788527972
RRP1,0.17229309491531813
RRP12,0.18371580527347608
RRP1B,0.19328023394457178
RRP9,0.16630957136464206
RRS1,0.20546020474307647
RSBN1,0.18230657953822524
RSF1,0.16602987756836535
RSL1D1,0.1925715172229441
RSRC2,0.2844004480433277
RSU1,0.18348186760725052
RTCA,0.198780934668325
RTCB,0.11377753546291158
RTF1,0.16910602703779137
RTFDC1,0.2120185775074669
RTKN,0.1747264039513004
RTN3,0.20013249295324392
RTN4,0.2158370928006983
RUFY1,0.16334242821470388
RUFY2,0.17743054024631397
RUVBL1,0.12611273900714928
RUVBL2,0.1316364894242751
RWDD1,0.21534342281334698
S100A1,0.7694051607802145
S100A10,0.43446707781885324
S100A11,0.3276172865327264
S100A13,0.4003000664913482
S100A14,0.6129990774006846
S100A16,0.3311104692711419
S100A4,0.7440634878019116
S100A6,0.6003372351663325
S100A8,0.75713977830459
S100A9,0.7874052305996972
SAA2-SAA4,0.3786691743026446
SACM1L,0.16101190806891363
SAE1,0.20702175395382966
SAFB,0.14758174144181002
SAFB2,0.14979167399492319
SAMD4B,0.2916809026403362
SAMD9,0.3133448169525638
SAMD9L,0.25188481609993013
SAMHD1,0.3239532712168767
SAMM50,0.1613817758083323
SAP18,0.11368265007714125
SAP30BP,0.12886461986250847
SAR1A,0.13642718300876755
SAR1B,0.1713343796133732
SARNP,0.16864649005066149
SARS,0.139941487173503
SARS2,0.4183223869613855
SART1,0.11478014797545867
SART3,0.18270986705347023
SBDS,0.11429817045219315
SBNO1,0.16108216222128588
SCAF1,0.14816743873654514
SCAF11,0.14719550717307808
SCAF4,0.1651469471288572
SCAF8,0.15668937694795992
SCAI,0.17698995466493372
SCAMP1,0.18678790242914436
SCAMP2,0.17305383114896566
SCAMP3,0.14084207758713446
SCAMP4,0.3235389300428368
SCARB2,0.2924879364179055
SCCPDH,0.23689798024111147
SCD5,0.33444822671170077
SCFD1,0.18795198254784706
SCIN,0.3092865321349026
SCLY,0.2867222639598877
SCO1,0.2600764311829844
SCP2,0.24385417107437243
SCPEP1,0.31867259316529567
SCRIB,0.19886405616110003
SCRN1,0.22084174180827112
SCRN2,0.21518466160811928
SCYL1,0.1669759773252468
SCYL2,0.1644800960611876
SDAD1,0.19219336429607728
SDC4,0.3667823603876556
SDCBP,0.2591077522079705
SDE2,0.18522118242603652
SDF2,0.23763337449770927
SDF4,0.24003314140998505
SDHA,0.18573098621136516
SDHAF4,0.3767204280446612
SDHB,0.21903079246803134
SDR39U1,0.30973042369441445
SEC13,0.10876279993705157
SEC14L2,0.31753283944904975
SEC16A,0.13708128369558423
SEC22B,0.1721382440737938
SEC23A,0.17177595975045493
SEC23B,0.17734196321390036
SEC23IP,0.14580214787634502
SEC24A,0.2063929377824472
SEC24B,0.14578286255307377
SEC24C,0.13357835140407023
SEC24D,0.22937484385083426
SEC31A,0.12466928748867724
SEC61A1,0.1477450008975763
SEC61B,0.2014969976801851
SEC62,0.20252044694822144
SEC63,0.17772121507760436
SEH1L,0.10291551391184388
SEL1L,0.14592954602322886
SELENBP1,0.4314245539428803
SELENOF,0.1964826766119417
SELENOH,0.2119838489025675
SELENOM,0.3645088145489285
SEPHS1,0.1910447275903977
SEPT10,0.20009892494411508
SEPT11,0.20345758677380196
SEPT2,0.13173654539970153
SEPT5,0.32677539529124827
SEPT6,0.2952723524884657
SEPT7,0.135961802596561
SEPT8,0.18894570845398673
SEPT9,0.14340100980757414
SERBP1,0.11407764789364921
SERF2,0.23955266814682158
SERINC1,0.21601893846363643
SERPINA1,0.49718819222055216
SERPINA3,0.4586492043607928
SERPINA4,0.4939929028622127
SERPINA5,0.5859622108776735
SERPINA6,0.5402236864715184
SERPINA7,0.5524753655359187
SERPINB1,0.28725253924528843
SERPINB5,0.7674062675071979
SERPINB6,0.28443598175826684
SERPINB9,0.28260097598790584
SERPINC1,0.5773048450977909
SERPIND1,0.4952074063671243
SERPINE2,0.8832298764363201
SERPINF1,0.43222317347422307
SERPINF2,0.5805586735495053
SERPING1,0.34628510541771484
SERPINH1,0.2821647940159937
SET,0.1975093478383559
SETD2,0.16705659942125953
SETD3,0.18617668447565822
SETD7,0.24434809890888465
SETDB1,0.1273843427592931
SF1,0.12837508229847153
SF3A1,0.10854683109615794
SF3A2,0.1154965878126847
SF3A3,0.11361521329189568
SF3B1,0.10198756213863044
SF3B2,0.11430836054981487
SF3B3,0.08795552527258811
SF3B4,0.15719314617114324
SF3B5,0.11426395410536709
SF3B6,0.11152302198899564
SFN,0.5269422063712726
SFPQ,0.11164922445345088
SFSWAP,0.18516809640569987
SFXN1,0.22543213339129006
SFXN2,0.42281229781994634
SFXN3,0.28701773785329315
SGCD,0.3918195169661
SGCE,0.2947316121296463
SGPL1,0.3394109171710611
SGTA,0.15101535025072116
SH2D4A,0.24345399679230542
SH3BGRL,0.20808751313408386
SH3BGRL2,0.2799769382575173
SH3BGRL3,0.2595528054675079
SH3BP1,0.26647360448850516
SH3D19,0.3246593254500814
SH3GL1,0.14927389811212594
SH3GLB1,0.16871937566415177
SH3GLB2,0.18741524350717934
SH3KBP1,0.24303084832902305
SH3PXD2B,0.2306807497296913
SHARPIN,0.19561672533408392
SHMT1,0.2749066747623626
SHMT2,0.31100267179790997
SHOC2,0.16609090415731756
SHPK,0.21125217256958037
SHTN1,0.22798718042107566
SIAE,0.38752360536912667
SIN3A,0.15278781551542575
SIPA1,0.18971497218653127
SIPA1L1,0.20815667071460842
SIRPA,0.2761668606832084
SIRT2,0.24566201346804442
SIRT5,0.25348307255758606
SKIV2L,0.13972570029581552
SKIV2L2,0.12851933840486351
SKP1,0.1749288762198114
SLAIN2,0.3196286044532608
SLC12A2,0.26818569325284186
SLC12A7,0.22854690266657668
SLC12A9,0.2316952510755535
SLC16A1,0.42157702644131906
SLC16A3,0.3234148574873622
SLC1A5,0.2786374220361872
SLC25A1,0.22107916686176088
SLC25A10,0.2718695706659428
SLC25A11,0.2185867807790014
SLC25A12,0.225460411193129
SLC25A13,0.26070121087595727
SLC25A19,0.2579291254381737
SLC25A20,0.22322472785948277
SLC25A22,0.32298171241890633
SLC25A24,0.24028078375713122
SLC25A3,0.24080317191140757
SLC25A4,0.315960093319568
SLC25A5,0.22457818517868314
SLC25A6,0.2618864154548272
SLC27A1,0.33112365043489617
SLC27A3,0.3020434646529144
SLC27A4,0.23411671863764785
SLC29A1,0.5415723182639619
SLC2A1,0.576902429282712
SLC30A9,0.18619138394140491
SLC34A2,0.4935095194340943
SLC35B2,0.2028381331855962
SLC39A10,0.2894013454605021
SLC39A14,0.3340077253506055
SLC39A7,0.23341475624839245
SLC3A2,0.28691614537934784
SLC44A1,0.22744175354718066
SLC44A2,0.26322620706558053
SLC4A1,0.7829711750600779
SLC4A1AP,0.18584657286337514
SLC4A2,0.2632636580330947
SLC9A1,0.23015937755508167
SLC9A3R1,0.30434041532377
SLC9A3R2,0.22490163444403785
SLFN5,0.2594142280582138
SLIRP,0.1743464597050917
SLK,0.14743451100691907
SLMAP,0.22352153898691732
SLTM,0.11423861494187222
SMAD2,0.2052908191525753
SMAD4,0.1697598547409455
SMAP1,0.15220581302043562
SMAP2,0.19540841137142834
SMARCA1,0.24545386066133087
SMARCA2,0.23081177297161495
SMARCA4,0.2242149686896168
SMARCA5,0.14979678285655482
SMARCB1,0.18041317472276003
SMARCC1,0.2712613030042983
SMARCC2,0.16387279715072053
SMARCD1,0.31660885689690615
SMARCD2,0.13421223710325178
SMARCE1,0.20031499590059823
SMC1A,0.13200451973882021
SMC2,0.30710979692454093
SMC3,0.12926089618123518
SMC4,0.27454251544725294
SMC6,0.20777549128151324
SMCHD1,0.21613463197899635
SMG1,0.20360936885070927
SMNDC1,0.1812577132859039
SMPD4,0.11351338815249919
SMPDL3B,0.34948501402384535
SMS,0.22818946813702098
SMU1,0.1236840931668047
SMYD5,0.19132054246215963
SNAP23,0.16301455675372223
SNAPIN,0.15167412969285993
SNCA,0.4948155399533269
SNCG,0.5443436128582806
SND1,0.11718053406469418
SNF8,0.16507062824173593
SNIP1,0.1594548692086418
SNRNP200,0.12338396706454904
SNRNP40,0.12996490548163123
SNRNP70,0.0948227181324942
SNRPA,0.1184715356942717
SNRPA1,0.109767774190597
SNRPB,0.07799080149574919
SNRPB2,0.11252872821468869
SNRPC,0.11586940026698112
SNRPD1,0.09846951676930753
SNRPD2,0.0973189071857981
SNRPD3,0.12213555292563646
SNRPF,0.24484398783541791
SNTB1,0.2613235212387128
SNTB2,0.15739055763083074
SNU13,0.19815495250668919
SNW1,0.1298842388794413
SNX1,0.16361452868713036
SNX12,0.13217275686334234
SNX15,0.3572333057459818
SNX17,0.14575520056194372
SNX18,0.22404972804112772
SNX2,0.1289523506254328
SNX27,0.13165243044353742
SNX3,0.1770640073087552
SNX4,0.1430540417493398
SNX5,0.1844146469280776
SNX6,0.11547026209239185
SNX7,0.23535918064057784
SNX8,0.20776163742927162
SNX9,0.20575746318137894
SOAT1,0.2660418634155986
SOD1,0.21375263780558676
SOD2,0.4759447415466089
SOD3,0.44525820688110646
SOGA1,0.1933331403594788
SON,0.11940339209626809
SORBS1,0.4684000579607013
SORBS2,0.3067950926191265
SORBS3,0.26092544514386984
SORD,0.3323047554100386
SORL1,0.38198737963253315
SORT1,0.30932828739288004
SOS1,0.15398028695816324
SOX17,0.19803552264044355
SP100,0.2864746847080077
SP3,0.29942525649637036
SPAG7,0.2318310654361416
SPAG9,0.16008003544929103
SPARC,0.4055068370556011
SPARCL1,0.3206521312314973
SPART,0.2218188738646607
SPAST,0.18102263372374497
SPATA5,0.1696136692209879
SPATS2L,0.21552227437821855
SPCS2,0.21942149583445367
SPCS3,0.27984108167729865
SPECC1,0.20445280923725795
SPECC1L,0.15846417696442797
SPG21,0.17979885108512977
SPG7,0.21288663043593267
SPINT1,0.29550095822676303
SPINT2,0.5279007404665261
SPON1,0.4812362320505683
SPR,0.3215673215991047
SPRYD4,0.2985192529550866
SPTA1,0.6917804709179338
SPTAN1,0.14195558942808612
SPTB,0.5996011068587692
SPTBN1,0.158397808956222
SPTBN2,0.22605474239841059
SPTLC1,0.15283946485289251
SPTLC2,0.16053514416367973
SQLE,0.3145794689062002
SQOR,0.33320690951759296
SQSTM1,0.2238528040228506
SRA1,0.13864893180292517
SRBD1,0.1709424903631611
SRC,0.2038414954330368
SREK1,0.11425553643793443
SRGAP2,0.1441623615673427
SRGAP3,0.23164790235147698
SRI,0.19335781280358366
SRM,0.2052440976548068
SRP14,0.22255552493241818
SRP54,0.15716913781322306
SRP68,0.1272214583125842
SRP72,0.1313113999626333
SRP9,0.24337886137959783
SRPK2,0.2067715893086986
SRPRA,0.165675203611754
SRPRB,0.1471346193608224
SRRM1,0.15333771568083474
SRRM2,0.12335710263957142
SRRT,0.13849036619124233
SRSF1,0.09638756791037878
SRSF10,0.10760489284534579
SRSF11,0.114104105506773
SRSF2,0.10193953091527805
SRSF3,0.12828921833606932
SRSF4,0.18563593021096736
SRSF5,0.1706380434352939
SRSF6,0.13066885286486313
SRSF7,0.13123638742218488
SRSF9,0.25389107401145594
SSB,0.169133982710598
SSBP1,0.25520985108218386
SSH3,0.2532986717305581
SSR1,0.16643463546790593
SSR4,0.1612980151862649
SSRP1,0.21053947468911172
SSSCA1,0.21337482755714846
ST13,0.17375836098555042
ST14,0.26630498584482953
ST6GAL1,0.35003438259459974
STAB1,0.22165467564813773
STAG1,0.14166089216906916
STAG2,0.16079349509798696
STAM,0.13382055093540443
STAM2,0.13997166972037436
STAMBP,0.1574980852311808
STARD7,0.15469130264511224
STAT1,0.3477016908199201
STAT2,0.18846696900451385
STAT3,0.20083135031967111
STAT6,0.20037258576380798
STAU1,0.1778677171320149
STEAP3,0.3358700019666215
STIM1,0.19402637857327137
STIP1,0.15638035777708068
STK10,0.21994656284350642
STK24,0.19312991475273839
STK26,0.29238335649809133
STK3,0.21869123179262295
STK38,0.24597850278236638
STK38L,0.2540121131538689
STK4,0.18095335655750103
STMN1,0.38061973466548443
STOM,0.3281462256975415
STOML2,0.2328568095476044
STRAP,0.1389011552811545
STRBP,0.19061400714820043
STRIP1,0.10461395244503646
STRN,0.12679900445277786
STRN3,0.17323852687266028
STRN4,0.16534750053029373
STT3A,0.16646903033203664
STT3B,0.15297888778782331
STUB1,0.25085006408915433
STX12,0.1997403541800778
STX3,0.19026076730361197
STX4,0.1601740656224569
STX5,0.156766482482492
STX7,0.20418891231417355
STXBP1,0.21543576503849818
STXBP2,0.17544403003325418
STXBP3,0.1639803476920318
SUB1,0.266961177889062
SUCLA2,0.2448236687347702
SUCLG1,0.17025035621985293
SUCLG2,0.2680130920982037
SUDS3,0.1553113612952408
SUGP1,0.13229500454880871
SUGP2,0.2549646654551149
SUGT1,0.2001899904381528
SUMF2,0.22604651886125438
SUMO1,0.20272428072114793
SUMO2,0.20528289205884734
SUN1,0.19183565143560374
SUN2,0.23202667255999074
SUOX,0.2610018454760899
SUPT16H,0.20351819102594942
SUPT4H1,0.33021446222484535
SUPT5H,0.2534256742496566
SUPT6H,0.14771495319546135
SUPV3L1,0.2371613502234297
SURF6,0.22928927629253418
SUSD2,0.4607347104420513
SVIL,0.2339808392191232
SWAP70,0.22995672661499283
SYAP1,0.2102044380180555
SYK,0.24225781312166864
SYMPK,0.12940462893989557
SYNCRIP,0.1549089357756719
SYNE2,0.24052649686272978
SYNJ2BP-COX16,0.1773591426911273
SYNPO,0.2578032660985607
SYNPO2,0.48598703575847046
SYNRG,0.15726432481521235
SYPL1,0.27422087872188994
SYVN1,0.1624219406185861
SZRD1,0.1770324352092077
TAB1,0.11578957296820862
TACC1,0.2507099582641407
TACC3,0.3360601880491881
TACO1,0.17055724717590132
TACSTD2,0.35202649987184975
TAF15,0.22680306826123625
TAF6,0.1641579755673285
TAGLN,0.5636419851303136
TAGLN2,0.22287623625701278
TALDO1,0.24438819548418056
TAMM41,0.3093718296218752
